['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,283,12240,556,12240,556,15422.4,1.26,700.6,19548.0,65.16,0.6,35671.0
sda,200,15056,12,15056,12,18970.6,1.26,15.1,14364.0,47.88,0.6,33349.7
sda,217,14240,44,14240,44,17942.4,1.26,55.4,12438.0,41.46,0.6,30435.8
sda,125,8212,4280,8212,4280,10347.1,1.26,5392.8,17112.0,57.04,0.6,32851.9
sda,387,10360,156704,10360,156704,13053.6,1.26,197447.0,7551.0,25.17,0.6,218051.6
sda,39.23,3204.1,1.03,12496,4,4037.2,1.26,1.3,8823.0,29.41,0.6,12861.5
sda,150,18080,0,18080,0,22780.8,1.26,0.0,22197.0,73.99,0.6,44977.8
sda,137,13712,0,13712,0,17277.1,1.26,0.0,20625.0,68.75,0.6,37902.1
sda,242,17016,10992,17016,10992,21440.2,1.26,13849.9,16500.0,55,0.6,51790.1
sda,94,7056,0,7056,0,8890.6,1.26,0.0,14112.0,47.04,0.6,23002.6
sda,143,9968,12,9968,12,12559.7,1.26,15.1,11655.0,38.85,0.6,24229.8
sda,216,14608,0,14608,0,18406.1,1.26,0.0,11787.0,39.29,0.6,30193.1
sda,85,7228,356,7228,356,9107.3,1.26,448.6,21579.0,71.93,0.6,31134.8
sda,206,17712,1872,17712,1872,22317.1,1.26,2358.7,16425.0,54.75,0.6,41100.8
sda,188,13504,0,13504,0,17015.0,1.26,0.0,20880.0,69.6,0.6,37895.0
sda,173,10180,204,10180,204,12826.8,1.26,257.0,17532.0,58.44,0.6,30615.8
sda,136,10468,1608,10468,1608,13189.7,1.26,2026.1,20403.0,68.01,0.6,35618.8
sda,81,780,47656,780,47656,982.8,1.26,60046.6,15150.0,50.5,0.6,76179.4
sda,129,6000,24632,6000,24632,7560.0,1.26,31036.3,15567.0,51.89,0.6,54163.3
sda,156,12424,32,12424,32,15654.2,1.26,40.3,20775.0,69.25,0.6,36469.6
sda,165,12508,0,12508,0,15760.1,1.26,0.0,18045.0,60.15,0.6,33805.1
sda,156,10068,20,10068,20,12685.7,1.26,25.2,14436.0,48.12,0.6,27146.9
sda,242,15372,152,15372,152,19368.7,1.26,191.5,13617.0,45.39,0.6,33177.2
sda,190,13248,16,13248,16,16692.5,1.26,20.2,13752.0,45.84,0.6,30464.6
